date,reason,asset,side,shares,notional
2022-01-05,threshold_rebalance,511360.SH,buy,5400,561189.6000000001
2022-01-05,threshold_rebalance,511260.SH,buy,2300,267616.5
2022-01-05,threshold_rebalance,511880.SH,buy,700,91453.22549999999
2022-02-07,deposit_invest,512890.SH,buy,15800,25572.998359999998
2022-02-08,threshold_rebalance,511360.SH,sell,1600,166792.0
2022-02-08,threshold_rebalance,511880.SH,buy,1100,144052.425
2022-02-08,threshold_rebalance,511260.SH,buy,100,11704.300000000001
2022-03-01,deposit_invest,512890.SH,buy,18400,30797.765439999996
2022-03-02,threshold_rebalance,511360.SH,sell,2500,260965.0
2022-03-02,threshold_rebalance,511880.SH,sell,1500,196587.81
2022-03-02,threshold_rebalance,512890.SH,sell,97800,166098.23879999996
2022-03-02,threshold_rebalance,511260.SH,buy,5300,617566.6
2022-04-01,deposit_invest,512890.SH,buy,14900,25579.750819999997
2022-04-06,threshold_rebalance,511260.SH,sell,5100,597031.5
2022-04-06,threshold_rebalance,511360.SH,buy,4300,449629.5
2022-04-06,threshold_rebalance,512890.SH,buy,41900,73304.09189999998
2022-04-06,threshold_rebalance,511880.SH,buy,500,65653.8975
2022-05-05,deposit_invest,511260.SH,buy,200,23440.8
2022-05-06,threshold_rebalance,511260.SH,sell,2300,269477.2
2022-05-06,threshold_rebalance,511360.SH,sell,5800,608414.2
2022-05-06,threshold_rebalance,511880.SH,sell,600,78915.438
2022-05-06,threshold_rebalance,512890.SH,buy,556900,937832.1859399999
2022-06-01,deposit_invest,511360.SH,buy,400,42046.4
2022-06-02,threshold_rebalance,512890.SH,sell,540200,935132.2250399999
2022-06-02,threshold_rebalance,511360.SH,buy,3800,399539.6
2022-06-02,threshold_rebalance,511260.SH,buy,2400,282840.0
2022-06-02,threshold_rebalance,511880.SH,buy,1700,223879.9275
2022-07-01,deposit_invest,511260.SH,buy,400,47026.4
2022-07-04,threshold_rebalance,511360.SH,sell,1200,126349.2
2022-07-04,threshold_rebalance,511880.SH,sell,2400,316516.788
2022-07-04,threshold_rebalance,512890.SH,sell,72900,126643.61501999998
2022-07-04,threshold_rebalance,511260.SH,buy,4600,541167.0
2022-08-01,deposit_invest,512890.SH,buy,29300,48982.140219999994
2022-08-02,threshold_rebalance,511260.SH,sell,10200,1212280.2
2022-08-02,threshold_rebalance,511360.SH,sell,1200,126656.4
2022-08-02,threshold_rebalance,512890.SH,buy,716200,1187045.6364
2022-08-02,threshold_rebalance,511880.SH,buy,1000,132066.0
2022-09-01,deposit_invest,511260.SH,buy,300,35967.3
2022-09-02,threshold_rebalance,512890.SH,sell,663400,1159261.5143199998
2022-09-02,threshold_rebalance,511260.SH,buy,5000,599845.0
2022-09-02,threshold_rebalance,511360.SH,buy,4500,475560.00000000006
2022-09-02,threshold_rebalance,511880.SH,buy,500,66114.5625
2022-10-10,deposit_invest,512890.SH,buy,22900,39126.41329999999
2022-10-11,threshold_rebalance,511360.SH,sell,5100,539835.0
2022-10-11,threshold_rebalance,511880.SH,sell,2400,317841.624
2022-10-11,threshold_rebalance,512890.SH,buy,459600,790904.5903199998
2022-10-11,threshold_rebalance,511260.SH,buy,300,35778.9
2022-11-01,deposit_invest,512890.SH,buy,31700,50075.42487999999
2022-11-02,threshold_rebalance,511260.SH,sell,5600,672196.0
2022-11-02,threshold_rebalance,512890.SH,buy,213300,339998.02434
2022-11-02,threshold_rebalance,511880.SH,buy,2000,265053.32999999996
2022-11-02,threshold_rebalance,511360.SH,buy,600,63561.0
2022-12-01,deposit_invest,511260.SH,buy,100,11872.8
2022-12-01,deposit_invest,511360.SH,buy,100,10593.9
2022-12-02,threshold_rebalance,511880.SH,sell,900,119406.71699999999
2022-12-02,threshold_rebalance,512890.SH,sell,788600,1379656.4885999998
2022-12-02,threshold_rebalance,511260.SH,buy,11100,1319301.5999999999
2022-12-02,threshold_rebalance,511360.SH,buy,1500,158911.5
2023-01-03,deposit_invest,512890.SH,buy,23700,39717.355859999996
2023-01-04,threshold_rebalance,511260.SH,sell,10800,1288904.4000000001
2023-01-04,threshold_rebalance,511360.SH,sell,1300,138018.4
2023-01-04,threshold_rebalance,512890.SH,buy,764100,1285198.1672399999
2023-01-04,threshold_rebalance,511880.SH,buy,1000,132888.66879999998
2023-02-01,deposit_invest,511260.SH,buy,200,23828.0
2023-02-02,threshold_rebalance,511360.SH,sell,100,10638.5
2023-02-02,threshold_rebalance,511880.SH,sell,100,13306.5213
2023-02-02,threshold_rebalance,512890.SH,sell,771100,1341151.0969999998
2023-02-02,threshold_rebalance,511260.SH,buy,11300,1346236.8
2023-03-01,deposit_invest,511360.SH,buy,300,31961.100000000002
2023-03-01,deposit_invest,512890.SH,buy,5100,9110.29626
2023-03-02,threshold_rebalance,511260.SH,sell,5500,656282.0
2023-03-02,threshold_rebalance,511360.SH,buy,2700,287649.9
2023-03-02,threshold_rebalance,511880.SH,buy,1800,239816.04839999997
2023-03-02,threshold_rebalance,512890.SH,buy,63400,114291.31947999999
2023-04-03,deposit_invest,512890.SH,buy,18600,33834.735479999996
2023-04-04,threshold_rebalance,511260.SH,sell,5800,695275.0
2023-04-04,threshold_rebalance,511360.SH,sell,2700,288414.0
2023-04-04,threshold_rebalance,511880.SH,sell,1600,213535.12127999996
2023-04-04,threshold_rebalance,512890.SH,buy,642100,1177223.0579199998
2023-05-04,deposit_invest,511260.SH,buy,300,36247.799999999996
2023-05-05,threshold_rebalance,512890.SH,sell,679000,1372697.3624
2023-05-05,threshold_rebalance,511260.SH,buy,6200,750255.8
2023-05-05,threshold_rebalance,511360.SH,buy,3100,331895.3
2023-05-05,threshold_rebalance,511880.SH,buy,2000,267372.87239999993
2023-06-01,deposit_invest,512890.SH,buy,23600,44330.51376
2023-06-02,threshold_rebalance,511260.SH,sell,6200,754540.0
2023-06-02,threshold_rebalance,511360.SH,sell,2900,311294.7
2023-06-02,threshold_rebalance,511880.SH,sell,1800,240962.92199999996
2023-06-02,threshold_rebalance,512890.SH,buy,670700,1280436.45522
2023-07-03,deposit_invest,512890.SH,buy,24200,45160.45248
2023-07-04,threshold_rebalance,512890.SH,sell,10100,19054.623639999998
2023-08-01,deposit_invest,511260.SH,buy,300,36751.8
2023-08-02,threshold_rebalance,512890.SH,sell,690200,1369918.6228
2023-08-02,threshold_rebalance,511260.SH,buy,6100,747823.3999999999
2023-08-02,threshold_rebalance,511360.SH,buy,3100,333916.5
2023-08-02,threshold_rebalance,511880.SH,buy,1900,255068.5381
2023-09-01,deposit_invest,512890.SH,buy,28300,53969.75272
2023-09-04,threshold_rebalance,511260.SH,sell,6200,763226.2
2023-09-04,threshold_rebalance,511360.SH,sell,3000,323805.0
2023-09-04,threshold_rebalance,511880.SH,sell,1800,242028.55872
2023-09-04,threshold_rebalance,512890.SH,buy,685600,1315896.4873599997
2023-10-09,deposit_invest,511260.SH,buy,200,24541.2
2023-10-10,threshold_rebalance,511880.SH,sell,1200,161612.01192000002
2023-10-10,threshold_rebalance,512890.SH,sell,784700,1525370.4829999998
2023-10-10,threshold_rebalance,511260.SH,buy,12000,1472748.0
2023-10-10,threshold_rebalance,511360.SH,buy,1500,162121.5
2023-11-01,deposit_invest,512890.SH,buy,41200,77727.77167999999
2023-11-02,threshold_rebalance,511260.SH,sell,12100,1490490.0999999999
2023-11-02,threshold_rebalance,511360.SH,sell,1400,151473.0
2023-11-02,threshold_rebalance,512890.SH,buy,775700,1463432.82748
2023-11-02,threshold_rebalance,511880.SH,buy,1300,175271.2234
2023-12-01,deposit_invest,511260.SH,buy,100,12333.6
2023-12-04,threshold_rebalance,511360.SH,sell,200,21680.0
2023-12-04,threshold_rebalance,511880.SH,sell,200,27006.483959999998
2023-12-04,threshold_rebalance,512890.SH,sell,795800,1511123.61088
2023-12-04,threshold_rebalance,511260.SH,buy,12600,1555974.0
2024-01-02,deposit_invest,512890.SH,buy,16900,31572.252139999997
2024-01-03,threshold_rebalance,511260.SH,sell,12700,1583880.5
2024-01-03,threshold_rebalance,512890.SH,buy,800900,1510975.05676
2024-01-03,threshold_rebalance,511360.SH,buy,300,32612.999999999996
2024-01-03,threshold_rebalance,511880.SH,buy,200,27050.8028
2024-02-01,deposit_invest,511260.SH,buy,200,25163.8
2024-02-02,threshold_rebalance,511260.SH,sell,100,12581.699999999999
2024-02-02,threshold_rebalance,512890.SH,sell,5800,11227.090159999998
2024-02-02,threshold_rebalance,511880.SH,buy,100,13547.152500000002
2024-03-01,deposit_invest,511260.SH,buy,200,25338.0
2024-03-01,deposit_invest,511360.SH,buy,100,10919.1
2024-03-04,threshold_rebalance,512890.SH,sell,733500,1506891.2507999998
2024-03-04,threshold_rebalance,511260.SH,buy,6700,847349.0
2024-03-04,threshold_rebalance,511360.SH,buy,3400,371293.6
2024-03-04,threshold_rebalance,511880.SH,buy,2100,284887.3965
2024-04-01,deposit_invest,511260.SH,buy,100,12683.9
2024-04-02,threshold_rebalance,511360.SH,sell,3500,382847.5
2024-04-02,threshold_rebalance,511880.SH,sell,2100,285315.7986
2024-04-02,threshold_rebalance,512890.SH,sell,82600,171720.37791999997
2024-04-02,threshold_rebalance,511260.SH,buy,6600,836998.7999999999
2024-05-06,deposit_invest,511360.SH,buy,200,21928.2
2024-05-06,deposit_invest,512890.SH,buy,4500,9594.6318
2024-05-07,threshold_rebalance,511260.SH,sell,6500,828724.0
2024-05-07,threshold_rebalance,511360.SH,buy,3400,372871.2
2024-05-07,threshold_rebalance,511880.SH,buy,2200,299339.1785999999
2024-05-07,threshold_rebalance,512890.SH,buy,67800,145391.51327999998
2024-06-03,deposit_invest,511260.SH,buy,100,12782.0
2024-06-03,deposit_invest,511360.SH,buy,100,10984.699999999999
2024-07-01,deposit_invest,512890.SH,buy,12300,26628.01908
2024-07-02,threshold_rebalance,511260.SH,sell,6800,875248.3999999999
2024-07-02,threshold_rebalance,511360.SH,sell,3300,363069.3
2024-07-02,threshold_rebalance,511880.SH,sell,1900,259128.55500000002
2024-07-02,threshold_rebalance,512890.SH,buy,674400,1486213.9905599998
2024-08-01,deposit_invest,512890.SH,buy,14200,29724.328919999996
2024-08-02,threshold_rebalance,511260.SH,sell,300,39203.4
2024-08-02,threshold_rebalance,511360.SH,sell,100,11022.7
2024-08-02,threshold_rebalance,511880.SH,sell,100,13653.8815
2024-08-02,threshold_rebalance,512890.SH,buy,22400,46797.412479999984
2024-09-02,deposit_invest,511260.SH,buy,200,26066.000000000004
2024-09-03,threshold_rebalance,511360.SH,sell,1000,110332.0
2024-09-03,threshold_rebalance,511880.SH,sell,2600,355447.0192
2024-09-03,threshold_rebalance,512890.SH,sell,193700,398330.68469999987
2024-09-03,threshold_rebalance,511260.SH,buy,6300,821797.2
2024-10-08,deposit_invest,511260.SH,buy,500,64337.0
2024-10-09,threshold_rebalance,512890.SH,sell,631100,1447610.9952199997
2024-10-09,threshold_rebalance,511260.SH,buy,6300,819730.8
2024-10-09,threshold_rebalance,511360.SH,buy,2700,298182.60000000003
2024-10-09,threshold_rebalance,511880.SH,buy,1300,177928.9967
2024-11-01,deposit_invest,512890.SH,buy,82100,178240.59421999997
2024-11-04,threshold_rebalance,511260.SH,sell,6000,785946.0000000001
2024-11-04,threshold_rebalance,511880.SH,buy,3500,479555.013
2024-11-04,threshold_rebalance,511360.SH,buy,2000,221370.0
2024-11-04,threshold_rebalance,512890.SH,buy,28600,63203.0256
2024-12-02,deposit_invest,512890.SH,buy,18500,41148.05889999999
2024-12-03,threshold_rebalance,511260.SH,sell,6900,915471.2999999999
2024-12-03,threshold_rebalance,511360.SH,sell,3400,377107.6
2024-12-03,threshold_rebalance,511880.SH,sell,2000,274290.828
2024-12-03,threshold_rebalance,512890.SH,buy,698700,1554062.0947799997
2025-01-02,deposit_invest,511260.SH,buy,200,27188.600000000002
2025-01-03,threshold_rebalance,511260.SH,sell,400,54646.0
2025-01-03,threshold_rebalance,512890.SH,sell,6400,14418.343679999998
2025-01-03,threshold_rebalance,511880.SH,buy,100,13730.4272
2025-02-05,deposit_invest,511360.SH,buy,700,77844.2
2025-02-06,threshold_rebalance,511260.SH,sell,100,13663.0
2025-02-06,threshold_rebalance,511880.SH,sell,1300,178718.5036
2025-02-06,threshold_rebalance,511360.SH,buy,1400,155694.0
2025-02-06,threshold_rebalance,512890.SH,buy,6400,14104.047359999999
2025-03-03,deposit_invest,511260.SH,buy,300,40584.899999999994
2025-03-04,threshold_rebalance,511360.SH,sell,3100,344890.5
2025-03-04,threshold_rebalance,511880.SH,sell,1500,206374.182
2025-03-04,threshold_rebalance,512890.SH,sell,409900,905836.3704
2025-03-04,threshold_rebalance,511260.SH,buy,10600,1437307.0
2025-04-01,deposit_invest,511260.SH,buy,300,40365.299999999996
2025-04-02,threshold_rebalance,512890.SH,sell,385300,878278.5580399999
2025-04-02,threshold_rebalance,511260.SH,buy,3100,417024.4
2025-04-02,threshold_rebalance,511880.SH,buy,2600,358118.3424
2025-04-02,threshold_rebalance,511360.SH,buy,800,89188.8
2025-05-06,deposit_invest,512890.SH,buy,15100,34265.46057999999
2025-05-07,threshold_rebalance,511260.SH,sell,14000,1911868.0000000002
2025-05-07,threshold_rebalance,512890.SH,buy,794000,1808271.9563999998
2025-05-07,threshold_rebalance,511360.SH,buy,400,44680.399999999994
2025-05-07,threshold_rebalance,511880.SH,buy,300,41359.2144
2025-06-03,deposit_invest,511260.SH,buy,200,27237.8
2025-06-04,threshold_rebalance,511360.SH,sell,100,11185.9
2025-06-04,threshold_rebalance,511880.SH,sell,100,13799.3016
2025-06-04,threshold_rebalance,512890.SH,sell,810800,1937780.8652799996
2025-06-04,threshold_rebalance,511260.SH,buy,14400,1961481.6
2025-07-01,deposit_invest,511360.SH,buy,200,22396.8
2025-07-01,deposit_invest,512890.SH,buy,2100,5104.8597599999985
2025-07-02,threshold_rebalance,511260.SH,sell,7000,957579.0
2025-07-02,threshold_rebalance,511360.SH,buy,3800,425584.8
2025-07-02,threshold_rebalance,511880.SH,buy,2500,345298.10000000003
2025-07-02,threshold_rebalance,512890.SH,buy,72100,176447.09991999998
2025-08-01,deposit_invest,512890.SH,buy,12200,29457.095199999992
2025-08-04,threshold_rebalance,511360.SH,sell,6700,751398.3
2025-08-04,threshold_rebalance,511880.SH,sell,4100,566952.6576
2025-08-04,threshold_rebalance,512890.SH,buy,523200,1258992.4838399997
2025-08-04,threshold_rebalance,511260.SH,buy,300,40929.0
2025-09-01,deposit_invest,511260.SH,buy,200,27122.000000000004
2025-09-02,threshold_rebalance,512890.SH,sell,616300,1503199.0875199998
2025-09-02,threshold_rebalance,511260.SH,buy,6700,909411.1
2025-09-02,threshold_rebalance,511360.SH,buy,4900,550206.3
2025-09-02,threshold_rebalance,511880.SH,buy,300,41524.26600000001
2025-10-09,deposit_invest,512890.SH,buy,13100,30504.34036
2025-10-10,threshold_rebalance,511260.SH,sell,6800,923480.28864
2025-10-10,threshold_rebalance,511360.SH,sell,4900,550936.4
2025-10-10,threshold_rebalance,511880.SH,sell,200,27703.6984
2025-10-10,threshold_rebalance,512890.SH,buy,636200,1486646.96648
2025-11-03,deposit_invest,511360.SH,buy,300,33768.3
2025-11-04,threshold_rebalance,512890.SH,sell,553700,1364109.05176
2025-11-04,threshold_rebalance,511360.SH,buy,6700,754205.6
2025-11-04,threshold_rebalance,511880.SH,buy,4200,582163.7472000001
2025-11-04,threshold_rebalance,511260.SH,buy,100,13672.713600000001
2025-12-01,deposit_invest,511260.SH,buy,200,27252.498000000003
2025-12-02,threshold_rebalance,511360.SH,sell,4100,462004.39999999997
2025-12-02,threshold_rebalance,511880.SH,sell,2500,346845.02999999997
2025-12-02,threshold_rebalance,512890.SH,sell,85200,211121.18663999997
2025-12-02,threshold_rebalance,511260.SH,buy,7400,1009082.4252599999
2026-01-05,deposit_invest,512890.SH,buy,14700,35373.06863999999
2026-01-06,threshold_rebalance,511260.SH,sell,7200,978427.2959999999
2026-01-06,threshold_rebalance,511360.SH,sell,2800,315924.0
2026-01-06,threshold_rebalance,511880.SH,sell,1700,236053.40003999998
2026-01-06,threshold_rebalance,512890.SH,buy,627500,1506120.8565
2026-02-02,deposit_invest,512890.SH,buy,18000,42908.814
2026-02-03,threshold_rebalance,511260.SH,sell,7900,1082376.65844
2026-02-03,threshold_rebalance,512890.SH,buy,192000,453372.44159999996
2026-02-03,threshold_rebalance,511360.SH,buy,3000,338919.0
2026-02-03,threshold_rebalance,511880.SH,buy,1900,264069.61254
2026-03-02,deposit_invest,511260.SH,buy,300,41168.773799999995
2026-03-03,threshold_rebalance,512890.SH,sell,750100,1815733.01546
2026-03-03,threshold_rebalance,511260.SH,buy,7500,1030408.5329999999
2026-03-03,threshold_rebalance,511360.SH,buy,4100,463755.10000000003
2026-03-03,threshold_rebalance,511880.SH,buy,2300,319931.33813999995
2026-04-01,deposit_invest,511260.SH,buy,100,13748.3685
2026-04-02,threshold_rebalance,511360.SH,sell,4200,475721.39999999997
2026-04-02,threshold_rebalance,511880.SH,sell,2400,334114.51536
2026-04-02,threshold_rebalance,512890.SH,sell,89200,218295.16384
2026-04-02,threshold_rebalance,511260.SH,buy,7500,1030016.75625
2026-05-06,deposit_invest,512890.SH,buy,11000,26739.741599999994
2026-05-07,threshold_rebalance,511260.SH,sell,15200,2097717.2604000005
2026-05-07,threshold_rebalance,512890.SH,buy,834800,2019054.2923199998
2026-05-07,threshold_rebalance,511360.SH,buy,300,34021.8
2026-05-07,threshold_rebalance,511880.SH,buy,200,27868.966919999995
2026-06-01,deposit_invest,512890.SH,buy,14600,34833.690319999994
2026-06-02,threshold_rebalance,512890.SH,sell,4200,10132.37316
2026-07-01,deposit_invest,511260.SH,buy,200,27808.560779999993
2026-07-02,threshold_rebalance,511360.SH,sell,1300,147703.4
2026-07-02,threshold_rebalance,511880.SH,sell,3100,432657.33605999994
2026-07-02,threshold_rebalance,512890.SH,sell,165400,366193.68136
2026-07-02,threshold_rebalance,511260.SH,buy,6800,944320.1493599999
2026-08-03,deposit_invest,511880.SH,buy,100,13971.676499999998
2026-08-04,threshold_rebalance,512890.SH,sell,603500,1481858.0399999998
2026-08-04,threshold_rebalance,511880.SH,buy,5400,754530.4839600001
2026-08-04,threshold_rebalance,511360.SH,buy,5200,591526.0
2026-08-04,threshold_rebalance,511260.SH,buy,600,83752.95348
