date,reason,asset,side,shares,notional
2021-01-05,threshold_rebalance,511360.SH,sell,2600,262763.8
2021-01-05,threshold_rebalance,512890.SH,buy,767300,1011301.4
2021-02-01,deposit_invest,511360.SH,buy,200,20229.2
2021-02-01,deposit_invest,512890.SH,buy,7300,9402.4
2021-02-02,threshold_rebalance,511260.SH,sell,5000,553245.0
2021-02-02,threshold_rebalance,512890.SH,buy,203400,264216.6
2021-02-02,threshold_rebalance,511360.SH,buy,2600,263047.2
2021-03-01,deposit_invest,511260.SH,buy,400,44170.8
2021-03-02,threshold_rebalance,511360.SH,sell,100,10149.7
2021-03-02,threshold_rebalance,512890.SH,sell,985100,1367318.7999999998
2021-03-02,threshold_rebalance,511260.SH,buy,12200,1344867.0
2021-03-02,threshold_rebalance,511880.SH,buy,100,12842.05192
2021-04-01,deposit_invest,511360.SH,buy,300,30475.499999999996
2021-04-01,deposit_invest,512890.SH,buy,6400,9081.6
2021-04-02,threshold_rebalance,511260.SH,sell,4100,454587.5
2021-04-02,threshold_rebalance,511360.SH,buy,3800,386471.4
2021-04-02,threshold_rebalance,512890.SH,buy,34100,48728.9
2021-05-06,deposit_invest,512890.SH,buy,27100,38942.700000000004
2021-05-07,threshold_rebalance,512890.SH,sell,28000,40824.0
2021-05-07,threshold_rebalance,511260.SH,buy,100,11163.9
2021-05-07,threshold_rebalance,511360.SH,buy,100,10202.3
2021-06-01,deposit_invest,511360.SH,buy,200,20457.2
2021-06-01,deposit_invest,511260.SH,buy,100,11240.2
2021-06-02,threshold_rebalance,512890.SH,sell,7200,11044.800000000001
2021-06-02,threshold_rebalance,511880.SH,buy,100,12906.315200000001
2021-07-01,deposit_invest,512890.SH,buy,17300,25932.7
2021-07-02,threshold_rebalance,511260.SH,sell,3100,349773.0
2021-07-02,threshold_rebalance,511360.SH,sell,7000,717234.0
2021-07-02,threshold_rebalance,512890.SH,buy,692500,1047752.4999999999
2021-08-02,deposit_invest,512890.SH,buy,26800,38136.4
2021-08-03,threshold_rebalance,511260.SH,sell,5400,619925.4
2021-08-03,threshold_rebalance,511880.SH,sell,100,12951.92552
2021-08-03,threshold_rebalance,511360.SH,buy,3000,308529.0
2021-08-03,threshold_rebalance,512890.SH,buy,213700,302385.5
2021-09-01,deposit_invest,511260.SH,buy,300,34401.6
2021-09-02,threshold_rebalance,512890.SH,sell,983500,1561798.0
2021-09-02,threshold_rebalance,511260.SH,buy,13500,1552608.0
2021-09-02,threshold_rebalance,511880.SH,buy,100,12973.3892
2021-10-08,deposit_invest,511880.SH,buy,100,13002.1352
2021-10-11,threshold_rebalance,512890.SH,sell,6800,11172.4
2021-11-01,deposit_invest,512890.SH,buy,25700,39756.029039999994
2021-11-02,threshold_rebalance,511260.SH,sell,7900,905893.0
2021-11-02,threshold_rebalance,511360.SH,sell,2900,299970.2
2021-11-02,threshold_rebalance,512890.SH,buy,762500,1188893.355
2021-12-01,deposit_invest,511360.SH,buy,300,31103.100000000002
2021-12-02,threshold_rebalance,511360.SH,sell,300,31105.5
2021-12-02,threshold_rebalance,512890.SH,buy,13100,20371.9672
2022-01-04,deposit_invest,511360.SH,buy,300,31179.9
2022-01-05,threshold_rebalance,512890.SH,sell,749400,1240538.6245199998
2022-01-05,threshold_rebalance,511360.SH,buy,7500,779430.0
2022-01-05,threshold_rebalance,511260.SH,buy,3700,430513.5
2022-01-05,threshold_rebalance,511880.SH,buy,100,13064.746499999997
2022-02-07,deposit_invest,512890.SH,buy,24900,40301.75058
2022-02-08,threshold_rebalance,512890.SH,sell,22600,37503.98132
2022-02-08,threshold_rebalance,511260.SH,buy,100,11704.300000000001
2022-02-08,threshold_rebalance,511360.SH,buy,100,10424.5
2022-03-01,deposit_invest,512890.SH,buy,21100,35317.002759999996
2022-03-02,threshold_rebalance,511360.SH,sell,4700,490614.19999999995
2022-03-02,threshold_rebalance,512890.SH,sell,68500,116336.70099999997
2022-03-02,threshold_rebalance,511260.SH,buy,5000,582610.0
2022-04-01,deposit_invest,512890.SH,buy,25500,43777.425899999995
2022-04-06,threshold_rebalance,511260.SH,sell,4700,550205.5
2022-04-06,threshold_rebalance,511360.SH,buy,4900,512368.5
2022-04-06,threshold_rebalance,512890.SH,buy,14200,24842.914199999996
2022-05-05,deposit_invest,511260.SH,buy,200,23440.8
2022-05-06,threshold_rebalance,511260.SH,sell,3700,433506.8
2022-05-06,threshold_rebalance,511360.SH,sell,8100,849681.9
2022-05-06,threshold_rebalance,512890.SH,buy,747800,1259312.10028
2022-05-06,threshold_rebalance,511880.SH,buy,100,13152.572999999999
2022-06-01,deposit_invest,511360.SH,buy,300,31534.8
2022-06-02,threshold_rebalance,512890.SH,sell,741200,1283080.3502399998
2022-06-02,threshold_rebalance,511360.SH,buy,7900,830621.7999999999
2022-06-02,threshold_rebalance,511260.SH,buy,3600,424260.0
2022-07-01,deposit_invest,511260.SH,buy,400,47026.4
2022-07-04,threshold_rebalance,511360.SH,sell,4900,515925.89999999997
2022-07-04,threshold_rebalance,512890.SH,sell,42600,74005.73387999999
2022-07-04,threshold_rebalance,511260.SH,buy,4800,564696.0
2022-08-01,deposit_invest,512890.SH,buy,30800,51489.75831999999
2022-08-02,threshold_rebalance,511260.SH,sell,14800,1758994.8
2022-08-02,threshold_rebalance,512890.SH,buy,1015100,1682449.0722
2022-08-02,threshold_rebalance,511360.SH,buy,400,42218.799999999996
2022-08-02,threshold_rebalance,511880.SH,buy,100,13206.6
2022-09-01,deposit_invest,511260.SH,buy,300,35967.3
2022-09-02,threshold_rebalance,512890.SH,sell,991500,1732601.4341999998
2022-09-02,threshold_rebalance,511260.SH,buy,9900,1187693.0999999999
2022-09-02,threshold_rebalance,511360.SH,buy,5000,528400.0
2022-09-02,threshold_rebalance,511880.SH,buy,100,13222.9125
2022-10-10,deposit_invest,512890.SH,buy,14600,24945.224199999997
2022-10-11,threshold_rebalance,511260.SH,sell,3600,429346.80000000005
2022-10-11,threshold_rebalance,511360.SH,sell,8600,910310.0
2022-10-11,threshold_rebalance,512890.SH,buy,772500,1329359.8694999998
2022-11-01,deposit_invest,512890.SH,buy,18300,28907.895119999997
2022-11-02,threshold_rebalance,511260.SH,sell,6500,780227.5
2022-11-02,threshold_rebalance,511880.SH,sell,100,13252.666499999998
2022-11-02,threshold_rebalance,512890.SH,buy,258300,411727.56534
2022-11-02,threshold_rebalance,511360.SH,buy,3500,370772.5
2022-12-01,deposit_invest,511260.SH,buy,200,23745.6
2022-12-02,threshold_rebalance,512890.SH,sell,1103500,1930574.3534999997
2022-12-02,threshold_rebalance,511260.SH,buy,15800,1877924.7999999998
2022-12-02,threshold_rebalance,511880.SH,buy,100,13267.412999999999
2022-12-02,threshold_rebalance,511360.SH,buy,100,10594.1
2023-01-03,deposit_invest,512890.SH,buy,31800,53291.64203999999
2023-01-04,threshold_rebalance,511260.SH,sell,15800,1885619.4000000001
2023-01-04,threshold_rebalance,512890.SH,buy,1082500,1820739.4529999997
2023-01-04,threshold_rebalance,511360.SH,buy,400,42467.200000000004
2023-02-01,deposit_invest,511260.SH,buy,300,35742.0
2023-02-02,threshold_rebalance,511360.SH,sell,300,31915.5
2023-02-02,threshold_rebalance,512890.SH,sell,1106400,1924328.3279999997
2023-02-02,threshold_rebalance,511260.SH,buy,16100,1918089.5999999999
2023-02-02,threshold_rebalance,511880.SH,buy,100,13306.5213
2023-03-01,deposit_invest,511360.SH,buy,400,42614.8
2023-03-01,deposit_invest,512890.SH,buy,2800,5001.731279999999
2023-03-02,threshold_rebalance,511260.SH,sell,5400,644349.6
2023-03-02,threshold_rebalance,511360.SH,buy,5200,553992.4
2023-03-02,threshold_rebalance,512890.SH,buy,40100,72288.35822
2023-04-03,deposit_invest,512890.SH,buy,20600,37472.87908
2023-04-04,threshold_rebalance,511260.SH,sell,10800,1294650.0
2023-04-04,threshold_rebalance,511360.SH,sell,5100,544782.0
2023-04-04,threshold_rebalance,512890.SH,buy,991300,1817444.6617599998
2023-04-04,threshold_rebalance,511880.SH,buy,100,13345.945079999998
2023-05-04,deposit_invest,511260.SH,buy,200,24165.199999999997
2023-05-05,threshold_rebalance,512890.SH,sell,1021800,2065717.4740799998
2023-05-05,threshold_rebalance,511260.SH,buy,11500,1391603.5
2023-05-05,threshold_rebalance,511360.SH,buy,5800,620965.4
2023-05-05,threshold_rebalance,511880.SH,buy,100,13368.643619999997
2023-06-01,deposit_invest,512890.SH,buy,32100,60297.01236
2023-06-02,threshold_rebalance,511260.SH,sell,11500,1399550.0
2023-06-02,threshold_rebalance,511360.SH,sell,5400,579652.2000000001
2023-06-02,threshold_rebalance,512890.SH,buy,1023600,1954159.4685599997
2023-07-03,deposit_invest,512890.SH,buy,23100,43107.704639999996
2023-07-04,threshold_rebalance,511260.SH,sell,100,12220.0
2023-07-04,threshold_rebalance,512890.SH,sell,9000,16979.367599999998
2023-08-01,deposit_invest,511260.SH,buy,400,49002.4
2023-08-02,threshold_rebalance,512890.SH,sell,1057000,2097948.398
2023-08-02,threshold_rebalance,511260.SH,buy,11500,1409831.0
2023-08-02,threshold_rebalance,511360.SH,buy,5700,613975.5
2023-08-02,threshold_rebalance,511880.SH,buy,100,13424.6599
2023-09-01,deposit_invest,512890.SH,buy,41300,78761.51191999999
2023-09-04,threshold_rebalance,511260.SH,sell,11700,1440281.7
2023-09-04,threshold_rebalance,511360.SH,sell,5500,593642.5
2023-09-04,threshold_rebalance,512890.SH,buy,1050100,2015494.3135599997
2023-09-04,threshold_rebalance,511880.SH,buy,100,13446.03104
2023-10-09,deposit_invest,511260.SH,buy,100,12270.6
2023-10-10,threshold_rebalance,511360.SH,sell,500,54040.5
2023-10-10,threshold_rebalance,512890.SH,sell,1132600,2201649.814
2023-10-10,threshold_rebalance,511260.SH,buy,18000,2209122.0
2023-11-01,deposit_invest,512890.SH,buy,39700,74897.87707999999
2023-11-02,threshold_rebalance,511260.SH,sell,18000,2217258.0
2023-11-02,threshold_rebalance,512890.SH,buy,1137100,2145248.76644
2023-11-02,threshold_rebalance,511360.SH,buy,600,64916.99999999999
2023-12-01,deposit_invest,511260.SH,buy,200,24667.2
2023-12-04,threshold_rebalance,511360.SH,sell,400,43360.0
2023-12-04,threshold_rebalance,512890.SH,sell,1166700,2215415.82912
2023-12-04,threshold_rebalance,511260.SH,buy,18200,2247518.0
2024-01-02,deposit_invest,512890.SH,buy,15600,29143.617359999997
2024-01-03,threshold_rebalance,511260.SH,sell,18400,2294756.0
2024-01-03,threshold_rebalance,512890.SH,buy,1176900,2220335.30316
2024-01-03,threshold_rebalance,511360.SH,buy,500,54355.0
2024-01-03,threshold_rebalance,511880.SH,buy,100,13525.4014
2024-02-01,deposit_invest,511260.SH,buy,100,12581.9
2024-02-01,deposit_invest,511360.SH,buy,100,10894.3
2024-02-02,threshold_rebalance,511260.SH,sell,100,12581.699999999999
2024-03-01,deposit_invest,511260.SH,buy,200,25338.0
2024-03-04,threshold_rebalance,512890.SH,sell,1140200,2342409.54896
2024-03-04,threshold_rebalance,511260.SH,buy,12800,1618816.0
2024-03-04,threshold_rebalance,511360.SH,buy,6500,709826.0
2024-03-04,threshold_rebalance,511880.SH,buy,100,13566.066499999999
2024-04-01,deposit_invest,511880.SH,buy,100,13585.9262
2024-04-02,threshold_rebalance,511360.SH,sell,6700,732879.5
2024-04-02,threshold_rebalance,512890.SH,sell,54000,112262.71679999998
2024-04-02,threshold_rebalance,511260.SH,buy,6700,849680.6
2024-05-06,deposit_invest,511360.SH,buy,200,21928.2
2024-05-06,deposit_invest,512890.SH,buy,2300,4903.92292
2024-05-07,threshold_rebalance,511260.SH,sell,6600,841473.6
2024-05-07,threshold_rebalance,511360.SH,buy,6600,723808.8
2024-05-07,threshold_rebalance,512890.SH,buy,44300,94997.69967999999
2024-06-03,deposit_invest,511260.SH,buy,100,12782.0
2024-06-03,deposit_invest,511360.SH,buy,100,10984.699999999999
2024-07-01,deposit_invest,512890.SH,buy,17600,38101.880959999995
2024-07-02,threshold_rebalance,511260.SH,sell,12900,1660397.7
2024-07-02,threshold_rebalance,511360.SH,sell,6300,693132.3
2024-07-02,threshold_rebalance,512890.SH,buy,1055700,2326506.68718
2024-07-02,threshold_rebalance,511880.SH,buy,100,13638.345000000001
2024-08-01,deposit_invest,512890.SH,buy,14800,30980.286479999995
2024-08-02,threshold_rebalance,511260.SH,sell,200,26135.6
2024-08-02,threshold_rebalance,511360.SH,sell,100,11022.7
2024-08-02,threshold_rebalance,511880.SH,sell,100,13653.8815
2024-08-02,threshold_rebalance,512890.SH,buy,21700,45334.993339999986
2024-09-02,deposit_invest,511260.SH,buy,100,13033.000000000002
2024-09-03,threshold_rebalance,511360.SH,sell,5000,551660.0
2024-09-03,threshold_rebalance,511880.SH,sell,100,13671.0392
2024-09-03,threshold_rebalance,512890.SH,sell,228900,470717.05589999986
2024-09-03,threshold_rebalance,511260.SH,buy,7700,1004418.7999999999
2024-10-08,deposit_invest,511260.SH,buy,400,51469.600000000006
2024-10-08,deposit_invest,511360.SH,buy,100,11029.8
2024-10-09,threshold_rebalance,512890.SH,sell,943700,2164649.81174
2024-10-09,threshold_rebalance,511260.SH,buy,11300,1470310.8
2024-10-09,threshold_rebalance,511360.SH,buy,4500,496971.0
2024-10-09,threshold_rebalance,511880.SH,buy,100,13686.8459
2024-11-01,deposit_invest,512890.SH,buy,93000,201904.69259999998
2024-11-04,threshold_rebalance,511260.SH,sell,6000,785946.0000000001
2024-11-04,threshold_rebalance,512890.SH,sell,24400,53921.462400000004
2024-11-04,threshold_rebalance,511360.SH,buy,7300,808000.5
2024-11-04,threshold_rebalance,511880.SH,buy,200,27403.1436
2024-12-02,deposit_invest,512890.SH,buy,10700,23799.147579999993
2024-12-03,threshold_rebalance,511260.SH,sell,13200,1751336.4
2024-12-03,threshold_rebalance,511360.SH,sell,6500,720941.0
2024-12-03,threshold_rebalance,512890.SH,buy,1107100,2462433.2977399994
2025-01-02,deposit_invest,511260.SH,buy,200,27188.600000000002
2025-01-03,threshold_rebalance,511260.SH,sell,300,40984.5
2025-01-03,threshold_rebalance,512890.SH,sell,10200,22979.235239999998
2025-02-05,deposit_invest,512890.SH,buy,2600,5841.49176
2025-02-06,threshold_rebalance,512890.SH,buy,28000,61705.20719999999
2025-03-03,deposit_invest,511260.SH,buy,200,27056.6
2025-03-04,threshold_rebalance,511360.SH,sell,5300,589651.5
2025-03-04,threshold_rebalance,512890.SH,sell,743800,1643720.6448000001
2025-03-04,threshold_rebalance,511260.SH,buy,16500,2237317.5
2025-04-01,deposit_invest,511360.SH,buy,200,22294.399999999998
2025-04-02,threshold_rebalance,512890.SH,sell,446100,1016870.1394799999
2025-04-02,threshold_rebalance,511360.SH,buy,4700,523984.2
2025-04-02,threshold_rebalance,511260.SH,buy,3600,484286.4
2025-05-06,deposit_invest,512890.SH,buy,12500,28365.447499999995
2025-05-07,threshold_rebalance,511260.SH,sell,20200,2758552.4000000004
2025-05-07,threshold_rebalance,512890.SH,buy,1167900,2659799.5187399997
2025-05-07,threshold_rebalance,511360.SH,buy,600,67020.59999999999
2025-05-07,threshold_rebalance,511880.SH,buy,100,13786.4048
2025-06-03,deposit_invest,511260.SH,buy,200,27237.8
2025-06-04,threshold_rebalance,511360.SH,sell,300,33557.7
2025-06-04,threshold_rebalance,512890.SH,sell,1180300,2820871.6764799994
2025-06-04,threshold_rebalance,511260.SH,buy,20900,2846872.6
2025-07-01,deposit_invest,511360.SH,buy,200,22396.8
2025-07-01,deposit_invest,512890.SH,buy,4200,10209.719519999997
2025-07-02,threshold_rebalance,511260.SH,sell,7100,971258.7
2025-07-02,threshold_rebalance,511360.SH,buy,7400,828770.3999999999
2025-07-02,threshold_rebalance,512890.SH,buy,43300,105966.15015999999
2025-07-02,threshold_rebalance,511880.SH,buy,200,27623.848000000005
2025-08-01,deposit_invest,512890.SH,buy,11600,28008.385599999994
2025-08-04,threshold_rebalance,511260.SH,sell,5000,682150.0
2025-08-04,threshold_rebalance,511360.SH,sell,12700,1424292.3
2025-08-04,threshold_rebalance,512890.SH,buy,871500,2097117.6407999995
2025-09-01,deposit_invest,511260.SH,buy,200,27122.000000000004
2025-09-02,threshold_rebalance,512890.SH,sell,931000,2270774.5423999997
2025-09-02,threshold_rebalance,511260.SH,buy,12400,1683089.2
2025-09-02,threshold_rebalance,511360.SH,buy,5200,583892.4
2025-10-09,deposit_invest,512890.SH,buy,9300,21655.75308
2025-10-10,threshold_rebalance,511260.SH,sell,12500,1697574.0600000003
2025-10-10,threshold_rebalance,511360.SH,sell,5200,584667.2000000001
2025-10-10,threshold_rebalance,512890.SH,buy,965100,2255207.4620399997
2025-11-03,deposit_invest,511360.SH,buy,300,33768.3
2025-11-04,threshold_rebalance,512890.SH,sell,915200,2254709.41696
2025-11-04,threshold_rebalance,511360.SH,buy,13000,1463384.0
2025-11-04,threshold_rebalance,511260.SH,buy,5800,793017.3888
2025-12-01,deposit_invest,511260.SH,buy,100,13626.249000000002
2025-12-02,threshold_rebalance,511360.SH,sell,7900,890203.6
2025-12-02,threshold_rebalance,512890.SH,sell,55600,137773.91992
2025-12-02,threshold_rebalance,511260.SH,buy,7400,1009082.4252599999
2025-12-02,threshold_rebalance,511880.SH,buy,100,13873.8012
2026-01-05,deposit_invest,512890.SH,buy,15500,37298.133599999994
2026-01-06,threshold_rebalance,511260.SH,sell,12800,1739426.3039999998
2026-01-06,threshold_rebalance,511360.SH,sell,5300,597999.0
2026-01-06,threshold_rebalance,512890.SH,buy,963500,2312585.5701
2026-02-02,deposit_invest,511360.SH,buy,300,33888.3
2026-02-02,deposit_invest,512890.SH,buy,3600,8581.7628
2026-02-03,threshold_rebalance,511260.SH,sell,9200,1260489.27312
2026-02-03,threshold_rebalance,511360.SH,buy,5500,621351.5
2026-02-03,threshold_rebalance,512890.SH,buy,259900,613705.7165199999
2026-03-02,deposit_invest,511260.SH,buy,300,41168.773799999995
2026-03-03,threshold_rebalance,512890.SH,sell,1176100,2846931.8750599995
2026-03-03,threshold_rebalance,511260.SH,buy,14500,1992123.1638
2026-03-03,threshold_rebalance,511360.SH,buy,7500,848332.5
2026-04-01,deposit_invest,511260.SH,buy,100,13748.3685
2026-04-02,threshold_rebalance,511360.SH,sell,7900,894809.2999999999
2026-04-02,threshold_rebalance,512890.SH,sell,58500,143164.42919999998
2026-04-02,threshold_rebalance,511260.SH,buy,7400,1016283.1995
2026-04-02,threshold_rebalance,511880.SH,buy,100,13921.43814
2026-05-06,deposit_invest,512890.SH,buy,16300,39623.43527999999
2026-05-07,threshold_rebalance,511260.SH,sell,22200,3063771.2619000003
2026-05-07,threshold_rebalance,512890.SH,buy,1228500,2971260.4193999995
2026-05-07,threshold_rebalance,511360.SH,buy,600,68043.6
2026-06-01,deposit_invest,512890.SH,buy,17400,41514.124079999994
2026-06-02,threshold_rebalance,512890.SH,sell,6800,16404.79464
2026-06-02,threshold_rebalance,511360.SH,buy,100,11352.9
2026-07-01,deposit_invest,511260.SH,buy,100,13904.280389999996
2026-07-02,threshold_rebalance,511360.SH,sell,6100,693069.7999999999
2026-07-02,threshold_rebalance,511880.SH,sell,200,27913.376519999998
2026-07-02,threshold_rebalance,512890.SH,sell,202600,448554.04984
2026-07-02,threshold_rebalance,511260.SH,buy,8400,1166513.1256799998
2026-08-03,deposit_invest,511360.SH,buy,200,22750.2
2026-08-04,threshold_rebalance,512890.SH,sell,996600,2447091.5039999997
2026-08-04,threshold_rebalance,511360.SH,buy,13300,1512941.5
2026-08-04,threshold_rebalance,511260.SH,buy,6000,837529.5347999999
2026-08-04,threshold_rebalance,511880.SH,buy,200,27945.573480000003
