date,reason,asset,side,shares,notional
2015-05-04,deposit_invest,511880.SH,buy,200,21837.3822
2015-05-05,rebalance,510880.SH,sell,1000,3782.4146678966795
2015-05-05,rebalance,511010.SH,sell,300,32204.921999999995
2015-05-05,rebalance,511880.SH,buy,400,43665.299999999996
2015-06-01,deposit_invest,511880.SH,buy,100,10944.0729
2015-06-01,deposit_invest,510880.SH,buy,400,1507.3892988929888
2015-06-02,rebalance,510880.SH,sell,1000,4064.4603321033205
2015-06-02,rebalance,511880.SH,sell,400,43777.152
2015-06-02,rebalance,511010.SH,buy,400,42426.4624
2015-07-01,deposit_invest,511880.SH,buy,100,10976.3379
2015-07-01,deposit_invest,510880.SH,buy,1000,3774.9077490774907
2015-07-02,rebalance,511010.SH,sell,400,42542.7872
2015-07-02,rebalance,511880.SH,sell,300,32935.144049999995
2015-07-02,rebalance,510880.SH,buy,23200,82452.56457564577
2015-08-03,deposit_invest,511880.SH,buy,100,11013.01245
2015-08-03,deposit_invest,510880.SH,buy,4200,13539.478782287822
2015-08-04,rebalance,510880.SH,sell,12600,41483.23339483395
2015-08-04,rebalance,511010.SH,sell,400,43240.73599999999
2015-08-04,rebalance,511880.SH,buy,800,88109.26199999999
2015-09-01,deposit_invest,510880.SH,buy,4700,13256.146217712176
2015-09-02,rebalance,511880.SH,sell,400,44136.369
2015-09-02,rebalance,510880.SH,buy,15300,42463.85147601476
2015-10-08,deposit_invest,511880.SH,buy,200,22109.9139
2015-10-08,deposit_invest,510880.SH,buy,1600,4402.915129151292
2015-10-09,rebalance,510880.SH,sell,500,1368.4040590405905
2015-10-09,rebalance,511880.SH,sell,500,55280.7
2015-10-09,rebalance,511010.SH,buy,400,43597.2196
2015-11-02,deposit_invest,511880.SH,buy,200,22154.224499999997
2015-11-02,deposit_invest,511010.SH,buy,100,11012.154050000001
2015-11-03,rebalance,510880.SH,sell,31200,91478.02583025831
2015-11-03,rebalance,511880.SH,buy,800,88623.7812
2015-12-01,deposit_invest,511880.SH,buy,200,22192.942499999997
2015-12-01,deposit_invest,510880.SH,buy,100,300.16951107011073
2015-12-02,rebalance,510880.SH,sell,100,298.0246771217712
2015-12-02,rebalance,511880.SH,sell,500,55503.328499999996
2015-12-02,rebalance,511010.SH,buy,500,54923.12465
2016-01-04,deposit_invest,511880.SH,buy,100,11127.669160000001
2016-01-05,rebalance,511010.SH,sell,1000,110868.47030000002
2016-01-05,rebalance,511880.SH,buy,100,11124.112999999998
2016-01-05,rebalance,510880.SH,buy,33500,97718.63468634688
2016-02-01,deposit_invest,510880.SH,buy,9500,23094.60954797048
2016-02-02,rebalance,510880.SH,buy,1000,2388.3238007380073
2016-03-01,deposit_invest,511880.SH,buy,100,11173.23246
2016-03-01,deposit_invest,510880.SH,buy,1100,2650.032426199262
2016-03-02,rebalance,510880.SH,sell,400,971.0911439114391
2016-04-01,deposit_invest,511880.SH,buy,300,33594.37674
2016-04-05,rebalance,510880.SH,sell,40800,107536.30405904059
2016-04-05,rebalance,511880.SH,buy,300,33599.0442
2016-04-05,rebalance,511010.SH,buy,600,67857.05417999999
2016-05-03,deposit_invest,511880.SH,buy,200,22446.037399999997
2016-05-03,deposit_invest,510880.SH,buy,400,1058.6557195571957
2016-05-04,rebalance,510880.SH,sell,400,1064.7852398523985
2016-05-04,rebalance,511880.SH,sell,500,56111.75959999999
2016-05-04,rebalance,511010.SH,buy,500,56039.977
2016-06-01,deposit_invest,511880.SH,buy,100,11241.46628
2016-06-01,deposit_invest,510880.SH,buy,800,2086.6638376383767
2016-06-02,rebalance,511010.SH,sell,500,56120.94500000001
2016-06-02,rebalance,511880.SH,sell,400,44968.08772
2016-06-02,rebalance,510880.SH,buy,40100,104330.67440036901
2016-07-01,deposit_invest,511880.SH,buy,100,11266.02601
2016-07-01,deposit_invest,510880.SH,buy,1700,4409.97094095941
2016-07-04,rebalance,511010.SH,sell,500,56637.116
2016-07-04,rebalance,511880.SH,buy,500,56338.464799999994
2016-07-04,rebalance,510880.SH,buy,900,2339.616005535055
2016-08-01,deposit_invest,511880.SH,buy,200,22582.282779999998
2016-08-02,rebalance,510880.SH,sell,42300,116582.8192804428
2016-08-02,rebalance,511880.SH,buy,500,56460.7078
2016-08-02,rebalance,511010.SH,buy,600,68374.4397
2016-09-01,deposit_invest,511880.SH,buy,100,11314.58982
2016-09-02,rebalance,510880.SH,sell,500,1425.1134686346866
2016-09-02,rebalance,511880.SH,sell,500,56582.39515
2016-09-02,rebalance,511010.SH,buy,500,57037.401549999995
2016-10-10,deposit_invest,511880.SH,buy,100,11343.039099999998
2016-10-10,deposit_invest,511010.SH,buy,100,11451.40545
2016-10-10,deposit_invest,510880.SH,buy,700,1969.108394833948
2016-10-11,rebalance,511010.SH,sell,1200,137460.58812
2016-10-11,rebalance,511880.SH,buy,100,11343.59475
2016-10-11,rebalance,510880.SH,buy,41400,117863.45119926201
2016-11-01,deposit_invest,511880.SH,buy,200,22719.194939999998
2016-11-01,deposit_invest,510880.SH,buy,500,1447.5518911439117
2016-11-02,rebalance,510880.SH,sell,41700,121319.18717712178
2016-11-02,rebalance,511880.SH,buy,400,45442.83508
2016-11-02,rebalance,511010.SH,buy,600,68951.3367
2016-12-01,deposit_invest,511880.SH,buy,200,22760.090780000002
2016-12-01,deposit_invest,511010.SH,buy,100,11305.25821
2016-12-02,rebalance,510880.SH,sell,1100,3397.724446494465
2016-12-02,rebalance,511880.SH,sell,600,68296.27506
2016-12-02,rebalance,511010.SH,buy,600,67819.40406
2017-01-03,deposit_invest,511880.SH,buy,100,11410.0414
2017-01-03,deposit_invest,510880.SH,buy,1500,4377.134225092251
2017-01-04,rebalance,511010.SH,sell,600,67235.8272
2017-01-04,rebalance,511880.SH,sell,500,57048.49775
2017-01-04,rebalance,510880.SH,buy,41600,122485.32841328412
2017-02-03,deposit_invest,511880.SH,buy,200,22869.765
2017-02-06,rebalance,510880.SH,sell,41800,125687.01638376384
2017-02-06,rebalance,511880.SH,buy,400,45743.63219999999
2017-02-06,rebalance,511010.SH,buy,700,78518.31316
2017-03-01,deposit_invest,511880.SH,buy,200,22915.344999999998
2017-03-02,rebalance,511010.SH,sell,600,67482.98202
2017-03-02,rebalance,511880.SH,buy,600,68751.5046
2017-03-02,rebalance,510880.SH,buy,300,927.8718819188192
2017-04-05,deposit_invest,511880.SH,buy,100,11491.74355
2017-04-05,deposit_invest,510880.SH,buy,200,624.9210332103321
2017-04-06,rebalance,510880.SH,sell,600,1891.0653874538743
2017-04-06,rebalance,511880.SH,sell,600,68968.2375
2017-04-06,rebalance,511010.SH,buy,700,78559.40441999999
2017-05-02,deposit_invest,511880.SH,buy,100,11525.24485
2017-05-02,deposit_invest,510880.SH,buy,900,2770.3700369003686
2017-05-03,rebalance,511010.SH,sell,700,77967.1235
2017-05-03,rebalance,511880.SH,sell,500,57633.631
2017-05-03,rebalance,510880.SH,buy,43900,134387.00398523986
2017-06-01,deposit_invest,511880.SH,buy,200,23118.176
2017-06-01,deposit_invest,511010.SH,buy,100,11051.52474
2017-06-02,rebalance,510880.SH,sell,44000,139774.0044280443
2017-06-02,rebalance,511880.SH,buy,500,57807.404749999994
2017-06-02,rebalance,511010.SH,buy,700,77521.49587
2017-07-03,deposit_invest,511880.SH,buy,100,11596.691499999999
2017-07-04,rebalance,510880.SH,sell,300,985.948782287823
2017-08-01,deposit_invest,511880.SH,buy,200,23261.752999999997
2017-08-01,deposit_invest,511010.SH,buy,100,11099.7007
2017-08-02,rebalance,510880.SH,sell,500,1714.0044280442805
2017-09-01,deposit_invest,511880.SH,buy,100,11669.8474
2017-09-01,deposit_invest,510880.SH,buy,500,1706.6457564575646
2017-09-04,rebalance,511880.SH,sell,1400,163408.17429999998
2017-09-04,rebalance,511260.SH,buy,1600,159787.2
2017-10-09,deposit_invest,511880.SH,buy,100,11713.03445
2017-10-10,rebalance,511880.SH,sell,300,35145.256649999996
2017-10-10,rebalance,511260.SH,buy,300,30039.899999999998
2017-11-01,deposit_invest,511880.SH,buy,100,11742.547499999999
2017-11-01,deposit_invest,511010.SH,buy,100,11068.3256
2017-11-01,deposit_invest,511260.SH,buy,100,9938.9
2017-11-02,rebalance,511010.SH,sell,500,55424.11415
2017-11-02,rebalance,511260.SH,buy,500,49601.5
2017-11-02,rebalance,510880.SH,buy,200,696.0171217712177
2017-12-01,deposit_invest,511880.SH,buy,100,11781.518399999999
2017-12-01,deposit_invest,511260.SH,buy,100,9782.5
2017-12-01,deposit_invest,510880.SH,buy,200,700.3191143911439
2017-12-04,rebalance,511010.SH,sell,500,55377.0515
2017-12-04,rebalance,511880.SH,buy,400,47134.27799999999
2017-12-04,rebalance,510880.SH,buy,300,1049.459778597786
2018-01-02,deposit_invest,511880.SH,buy,200,23644.241719999998
2018-01-02,deposit_invest,511260.SH,buy,100,9811.9
2018-01-02,deposit_invest,510880.SH,buy,300,1053.8749815498154
2018-01-03,rebalance,510880.SH,sell,600,2138.3167527675278
2018-01-03,rebalance,511260.SH,sell,600,58921.8
2018-01-03,rebalance,511880.SH,sell,500,59133.03
2018-01-03,rebalance,511010.SH,buy,1100,121929.71119999999
2018-02-01,deposit_invest,511880.SH,buy,100,11864.375599999998
2018-02-02,rebalance,510880.SH,sell,700,2631.7065682656826
2018-02-02,rebalance,511010.SH,sell,500,55545.56615
2018-02-02,rebalance,511260.SH,buy,600,58786.799999999996
2018-03-01,deposit_invest,511880.SH,buy,100,11900.492779999997
2018-03-01,deposit_invest,510880.SH,buy,1500,5353.188929889298
2018-03-02,rebalance,511010.SH,sell,500,56120.94500000001
2018-03-02,rebalance,511260.SH,sell,1800,178308.0
2018-03-02,rebalance,511880.SH,buy,600,71419.953
2018-03-02,rebalance,510880.SH,buy,47200,168005.03852398522
2018-04-02,deposit_invest,510880.SH,buy,3500,11966.399261992618
2018-04-03,rebalance,510880.SH,sell,100,338.38568265682653
2018-04-03,rebalance,511880.SH,sell,400,47771.93432
2018-04-03,rebalance,511010.SH,buy,500,56274.27815
2018-05-02,deposit_invest,510880.SH,buy,3100,10203.305682656825
2018-05-03,rebalance,511010.SH,sell,500,56831.945250000004
2018-05-03,rebalance,511880.SH,buy,500,59926.1916
2018-05-03,rebalance,510880.SH,buy,700,2308.8882656826563
2018-06-01,deposit_invest,511880.SH,buy,100,12015.57203
2018-06-04,rebalance,510880.SH,sell,51700,173614.09431734317
2018-06-04,rebalance,511880.SH,sell,100,12017.460509999997
2018-06-04,rebalance,511010.SH,buy,1100,124900.02228
2018-06-04,rebalance,511260.SH,buy,600,60925.200000000004
2018-07-02,deposit_invest,511880.SH,buy,100,12053.341629999999
2018-07-02,deposit_invest,511260.SH,buy,100,10220.300000000001
2018-07-02,deposit_invest,510880.SH,buy,2000,6299.521771217712
2018-07-03,rebalance,511010.SH,sell,1100,125797.35014000001
2018-07-03,rebalance,511260.SH,sell,700,71679.3
2018-07-03,rebalance,511880.SH,buy,100,12056.882529999999
2018-07-03,rebalance,510880.SH,buy,58200,178547.54922509223
2018-08-01,deposit_invest,511880.SH,buy,200,24178.91762
2018-08-02,rebalance,510880.SH,sell,57600,184055.59261992617
2018-08-02,rebalance,511880.SH,buy,400,48368.22187999999
2018-08-02,rebalance,511260.SH,buy,1400,143791.2
2018-09-03,deposit_invest,510880.SH,buy,900,2821.0901845018443
2018-09-04,rebalance,510880.SH,sell,600,1877.2153505535055
2018-09-04,rebalance,511880.SH,sell,1000,121266.3826
2018-09-04,rebalance,511260.SH,buy,600,61260.0
2018-09-04,rebalance,511010.SH,buy,600,68803.77252
2018-10-08,deposit_invest,511880.SH,buy,100,12155.673639999999
2018-10-08,deposit_invest,511260.SH,buy,100,10210.0
2018-10-09,rebalance,511010.SH,sell,600,69115.90416
2018-10-09,rebalance,511880.SH,buy,500,60796.66285
2018-10-09,rebalance,510880.SH,buy,400,1267.3954243542432
2018-11-01,deposit_invest,511880.SH,buy,100,12176.682979999998
2018-11-01,deposit_invest,511010.SH,buy,100,11568.91026
2018-11-01,deposit_invest,510880.SH,buy,1400,4294.958228782287
2018-11-02,rebalance,511260.SH,sell,2000,206940.0
2018-11-02,rebalance,511880.SH,buy,200,24324.566639999997
2018-11-02,rebalance,510880.SH,buy,60300,187177.9642804428
2018-12-03,deposit_invest,511880.SH,buy,100,12201.46928
2018-12-03,deposit_invest,510880.SH,buy,2200,6767.245461254611
2018-12-04,rebalance,510880.SH,sell,600,1856.8490036900369
2019-01-02,deposit_invest,510880.SH,buy,2900,8781.289889298892
2019-01-03,rebalance,510880.SH,buy,1900,5637.615498154982
2019-02-01,deposit_invest,511880.SH,buy,200,24546.8304
2019-02-11,rebalance,510880.SH,sell,65800,208554.7571402214
2019-02-11,rebalance,511880.SH,sell,1100,134982.03576
2019-02-11,rebalance,511010.SH,buy,700,82770.5501
2019-02-11,rebalance,512890.SH,buy,190400,195350.4
2019-02-11,rebalance,511260.SH,buy,700,74519.2
2019-03-01,deposit_invest,511880.SH,buy,100,12291.7392
2019-03-01,deposit_invest,511260.SH,buy,100,10601.1
2019-03-04,rebalance,510880.SH,sell,2400,8286.721771217712
2019-03-04,rebalance,511880.SH,sell,800,98343.6864
2019-03-04,rebalance,512890.SH,sell,56700,62370.00000000001
2019-03-04,rebalance,511260.SH,buy,1300,137488.0
2019-03-04,rebalance,511010.SH,buy,100,11770.723
2019-04-01,deposit_invest,511880.SH,buy,200,24625.0128
2019-04-01,deposit_invest,511010.SH,buy,100,11827.603019999999
2019-04-02,rebalance,511260.SH,sell,1000,106770.0
2019-04-02,rebalance,512890.SH,sell,48000,57216.0
2019-04-02,rebalance,511880.SH,buy,800,98501.02848000001
2019-04-02,rebalance,510880.SH,buy,13500,49353.77449261993
2019-05-06,deposit_invest,511260.SH,buy,100,10489.6
2019-05-06,deposit_invest,510880.SH,buy,2500,8604.646909594096
2019-05-06,deposit_invest,512890.SH,buy,7000,7700.000000000001
2019-05-07,rebalance,511010.SH,sell,1000,117521.0036
2019-05-07,rebalance,511880.SH,sell,1500,185182.344
2019-05-07,rebalance,510880.SH,buy,46500,155241.08219557194
2019-05-07,rebalance,512890.SH,buy,135300,150183.0
2019-06-03,deposit_invest,510880.SH,buy,1800,5954.622343173432
2019-06-03,deposit_invest,512890.SH,buy,3600,3974.4000000000005
2019-06-04,rebalance,511260.SH,sell,1100,116727.6
2019-06-04,rebalance,511880.SH,buy,900,111320.49888
2019-06-04,rebalance,510880.SH,buy,2300,7549.962177121771
2019-06-04,rebalance,512890.SH,buy,3900,4305.6
2019-06-04,rebalance,511010.SH,buy,100,11831.65142
2019-07-01,deposit_invest,511880.SH,buy,100,12388.00128
2019-07-01,deposit_invest,512890.SH,buy,1700,1912.5
2019-07-02,rebalance,510880.SH,sell,64200,220499.01614391146
2019-07-02,rebalance,512890.SH,sell,98800,113323.6
2019-07-02,rebalance,511880.SH,buy,700,86721.99480000001
2019-07-02,rebalance,511010.SH,buy,1000,118598.89009999999
2019-07-02,rebalance,511260.SH,buy,1100,117221.5
2019-08-01,deposit_invest,511880.SH,buy,100,12414.632160000001
2019-08-01,deposit_invest,510880.SH,buy,600,2046.1491697416973
2019-08-01,deposit_invest,512890.SH,buy,1600,1836.8
2019-08-02,rebalance,511010.SH,sell,1500,178845.66075
2019-08-02,rebalance,511880.SH,sell,1100,136574.39136
2019-08-02,rebalance,510880.SH,buy,64700,216238.08982472325
2019-08-02,rebalance,512890.SH,buy,96200,108994.6
2019-09-02,deposit_invest,512890.SH,buy,7000,7798.000000000001
2019-09-02,deposit_invest,510880.SH,buy,1400,4665.41463099631
2019-09-03,rebalance,510880.SH,sell,65600,221000.64487084872
2019-09-03,rebalance,512890.SH,sell,99400,111427.4
2019-09-03,rebalance,511880.SH,buy,700,87084.56568
2019-09-03,rebalance,511010.SH,buy,2000,239159.23
2019-10-08,deposit_invest,511880.SH,buy,100,12469.237679999998
2019-10-08,deposit_invest,511010.SH,buy,100,11980.83496
2019-10-08,deposit_invest,511260.SH,buy,100,10740.0
2019-10-08,deposit_invest,512890.SH,buy,1900,2128.0
2019-10-08,deposit_invest,510880.SH,buy,400,1345.1333579335794
2019-10-09,rebalance,511010.SH,sell,1100,131850.41661000001
2019-10-09,rebalance,511880.SH,sell,800,99771.49248
2019-10-09,rebalance,512890.SH,sell,49700,55813.1
2019-10-09,rebalance,511260.SH,buy,1100,118362.2
2019-10-09,rebalance,510880.SH,buy,47800,160859.66435424352
2019-11-01,deposit_invest,511880.SH,buy,100,12489.14976
2019-11-01,deposit_invest,511260.SH,buy,100,10670.0
2019-11-01,deposit_invest,510880.SH,buy,1100,3693.7673247232474
2019-11-01,deposit_invest,512890.SH,buy,500,565.0
2019-11-04,rebalance,510880.SH,sell,33000,111936.39575645757
2019-11-04,rebalance,512890.SH,sell,1700,1956.7
2019-11-04,rebalance,511880.SH,buy,300,37468.18224
2019-11-04,rebalance,511010.SH,buy,600,71626.92426
2019-12-02,deposit_invest,511880.SH,buy,100,12511.74936
2019-12-02,deposit_invest,510880.SH,buy,1500,5002.305857933579
2019-12-02,deposit_invest,512890.SH,buy,1600,1835.2
2019-12-03,rebalance,511010.SH,sell,1000,120376.1377
2019-12-03,rebalance,511260.SH,sell,2300,247574.30000000002
2019-12-03,rebalance,511880.SH,buy,200,25025.45328
2019-12-03,rebalance,510880.SH,buy,52000,173855.81180811807
2019-12-03,rebalance,512890.SH,buy,151100,173009.5
2020-01-02,deposit_invest,511880.SH,buy,200,25074.55088
2020-01-03,rebalance,510880.SH,sell,52800,188342.0129889299
2020-01-03,rebalance,512890.SH,sell,152800,187485.6
2020-01-03,rebalance,511880.SH,buy,800,100314.23423999999
2020-01-03,rebalance,511010.SH,buy,1100,132908.06111
2020-01-03,rebalance,511260.SH,buy,1200,129961.2
2020-02-03,deposit_invest,510880.SH,buy,6500,20405.6442804428
2020-02-03,deposit_invest,512890.SH,buy,8100,9144.9
2020-02-04,rebalance,511010.SH,sell,1700,211124.26242
2020-02-04,rebalance,511260.SH,sell,600,66438.0
2020-02-04,rebalance,511880.SH,sell,800,100522.6336
2020-02-04,rebalance,512890.SH,buy,229400,242475.8
2020-02-04,rebalance,510880.SH,buy,39300,121466.75778597785
2020-03-02,deposit_invest,511880.SH,buy,300,37782.77892
2020-03-03,rebalance,510880.SH,sell,41700,141783.6929889299
2020-03-03,rebalance,511880.SH,sell,1600,201484.10816
2020-03-03,rebalance,512890.SH,sell,229400,268398.0
2020-03-03,rebalance,511010.SH,buy,2300,282600.88983
2020-03-03,rebalance,511260.SH,buy,600,67025.40000000001
2020-03-03,rebalance,515450.SH,buy,239800,240519.39999999997
2020-04-01,deposit_invest,510880.SH,buy,5300,16252.295498154981
2020-04-01,deposit_invest,515450.SH,buy,15000,14055.0
2020-04-01,deposit_invest,512890.SH,buy,8400,9013.199999999999
2020-04-02,rebalance,511010.SH,sell,2200,274818.34688
2020-04-02,rebalance,511260.SH,sell,700,78967.0
2020-04-02,rebalance,511880.SH,sell,500,63070.864
2020-04-02,rebalance,510880.SH,buy,61200,186181.6915129151
2020-04-02,rebalance,512890.SH,buy,185000,196840.0
2020-04-02,rebalance,515450.SH,buy,31600,29419.600000000002
2020-05-06,deposit_invest,511880.SH,buy,200,25256.14888
2020-05-06,deposit_invest,515450.SH,buy,2100,1995.0
2020-05-06,deposit_invest,510880.SH,buy,200,624.2869372693726
2020-05-07,rebalance,510880.SH,sell,48200,151007.64752767526
2020-05-07,rebalance,512890.SH,sell,184200,204646.2
2020-05-07,rebalance,511880.SH,buy,1000,126307.0448
2020-05-07,rebalance,515450.SH,buy,52900,50149.2
2020-05-07,rebalance,511260.SH,buy,1000,114289.0
2020-05-07,rebalance,511010.SH,buy,400,51077.85312
2020-06-01,deposit_invest,515450.SH,buy,8800,8157.6
2020-06-01,deposit_invest,510880.SH,buy,2000,6115.046494464943
2020-06-01,deposit_invest,512890.SH,buy,300,333.3
2020-06-02,rebalance,510880.SH,sell,18800,58442.66509225092
2020-06-02,rebalance,511880.SH,sell,1200,151739.78207999998
2020-06-02,rebalance,512890.SH,sell,4700,5310.999999999999
2020-06-02,rebalance,515450.SH,sell,63300,59058.9
2020-06-02,rebalance,511010.SH,buy,1800,225354.186
2020-06-02,rebalance,511260.SH,buy,500,56249.0
2020-07-01,deposit_invest,511880.SH,buy,100,12658.75824
2020-07-01,deposit_invest,511010.SH,buy,100,12359.360359999999
2020-07-01,deposit_invest,515450.SH,buy,3300,3078.9
2020-07-01,deposit_invest,510880.SH,buy,300,939.881623616236
2020-07-02,rebalance,510880.SH,sell,700,2227.9527675276754
2020-07-02,rebalance,512890.SH,sell,2400,2817.6
2020-07-02,rebalance,515450.SH,sell,55200,52219.2
2020-07-02,rebalance,511880.SH,buy,300,37979.6562
2020-08-03,deposit_invest,511880.SH,buy,200,25358.5952
2020-08-03,deposit_invest,511260.SH,buy,100,11036.8
2020-08-04,rebalance,511010.SH,sell,1800,221597.67564000003
2020-08-04,rebalance,511260.SH,sell,400,44176.0
2020-08-04,rebalance,511880.SH,sell,200,25360.098079999996
2020-08-04,rebalance,512890.SH,sell,9100,12248.6
2020-08-04,rebalance,515450.SH,buy,140200,145107.0
2020-08-04,rebalance,510880.SH,buy,41100,144892.08974169742
2020-09-01,deposit_invest,511880.SH,buy,100,12697.206919999999
2020-09-01,deposit_invest,511010.SH,buy,100,12201.8776
2020-09-01,deposit_invest,511260.SH,buy,100,10980.0
